Principal Component 1	Principal Component 2
-3.7510871051822425	-19.471363421982645
17.912885268155954	-6.333435873834729
8.461629867785142	-20.54256564539837
-28.946903388959594	9.843509913995968
2.2680806674932636	-22.184784495235395
-27.576882853476455	7.376656462168138
25.534220958105706	8.900312061861282
-5.037250397524194	-18.921759387047004
-23.024607660038903	-0.15976036601703308
1.390086295792904	-21.7284202875396
16.39159237457558	-10.36124371754038
25.923521693668974	12.709824411020945
-28.771142462539633	9.452067519590678
-28.822263336814917	9.501017604895148
25.40771871806654	6.951733224642999
-28.54204191888647	8.944535506342742
-28.9636705906734	9.88956079224011
25.782694983844266	12.095148733113202
13.902264749780063	-14.69655339253623
-24.44745134231839	2.023101706912879
21.575448358852476	-1.7287681154779595
16.619542485795353	-5.678173331951311
22.704032245482605	6.5356328861854065
46.058584817539554	38.85770096037027
-28.678660373526693	9.17666348427488
33.722956547785536	19.478960794279725
-6.286592561863463	-18.04375423709874
-27.915954578841852	8.049056058871459
-29.103641131942414	10.130059667816829
18.33551255659816	-3.2078608857035125
-28.315289498743088	8.544640854996599
24.535366047546553	8.865972743236396
-23.856304122751112	0.9688979620318591
20.42043295831081	-2.284088516066981
-23.125053285122775	-0.09162544499792698
-24.869073197733144	2.8139783005545143
19.10387127924545	-5.813502745893896
11.882474208044883	-14.687260663689308
3.5313374014640115	-21.935413118427963
18.569615323004957	-3.238698002963017
