Principal Component 1	Principal Component 2
-4.052565801671562	6.384089344141291
-0.4353194901794129	-3.899769836923243
13.398083225187987	-5.082413790934179
11.921006983867338	-1.4786455336635398
2.9681153521054613	12.069999609240124
14.08676072948771	-5.00823216878143
-8.058061396976202	-2.7868612463304765
-7.601198143000576	-5.875989679907289
-8.305456984547556	0.8590821901753253
-7.094451353657079	-3.7487390620809453
0.5760487803776667	-3.2968911331245985
-9.502642252099728	2.5664240524704947
-8.705972314885324	-1.3003513725411608
2.6786363480688786	11.95559778906275
-9.162386687879557	3.0285072119732743
10.856992501537766	-6.413039037175218
-8.905596709777491	-10.78363143023736
-7.3930077930923455	-5.02237685373751
12.538834340613278	-1.7544412819439383
-9.006343581839014	0.8169324373715982
3.491504772227378	12.588869202243869
12.626470068859494	-2.344553936970321
-8.772910628971594	-2.5492429034881963
-3.926007886742	7.263579582503884
-0.05536951997974291	-4.014416535457036
5.93859776688334	12.969130498905427
9.896239676082892	-5.142616114791587
